snapped_at	price	market_cap	total_volume
2013-04-28	103.1862	1144365914	0
2013-04-29	110.3745	1224594040	0
2013-04-30	106.3128	1179936532	0
2013-05-01	88.6291	983973562.6	0
2013-05-02	80.5923	895037935.3	0
2013-05-03	75.1575	834954730.5	0
2013-05-04	86.2273	958267697.6	0
2013-05-05	88.4403	983208503.2	0
2013-05-06	85.5829	951799524.7	0
2013-05-07	83.7734	932031433.4	0
2013-05-08	86.563	963424549.3	0
2013-05-09	85.7885	955160580.2	0
2013-05-10	90.0629	1003134090	0
2013-05-11	89.0164	991885265.5	0
2013-05-12	88.3954	985345733.8	0
2013-05-13	90.8763	1013397972	0
2013-05-14	85.8463	957639084.6	0
2013-05-15	88.2102	984324390.6	0
2013-05-16	91.5815	1022285362	0
2013-05-17	95.8971	1070842159	0
2013-05-18	96.0028	1072363276	0
2013-05-19	95.3844	1065841978	0
2013-05-20	94.9896	1061741505	0
2013-05-21	95.4072	1066755059	0
2013-05-22	95.9877	1073651221	0
2013-05-23	98.11	1097789582	0
2013-05-24	102.9938	1152858525	0
2013-05-25	101.9565	1141673202	0
2013-05-26	103.2175	1156226952	0
2013-05-27	100.3132	1124139814	0
2013-05-28	99.7548	1118266271	0
2013-05-29	102.7794	1152627290	0
2013-05-30	99.6187	1117619705	0
2013-05-31	98.8856	1109845004	0
2013-06-01	99.3948	1116064451	0
2013-06-02	94.3005	1059371817	0
2013-06-03	92.9568	1044778658	0
2013-06-05	93.2043	1048077694	0
2013-06-06	90.9132	1022737134	0
2013-06-07	84.0138	945497606.2	0
2013-06-08	81.6081	918746029.8	0
2013-06-09	75.9808	855739458.9	0
2013-06-10	80.5148	907132071.8	0
2013-06-11	82.2838	927414538.7	0
2013-06-12	81.7592	921877903.2	0
2013-06-13	78	879888750	0
2013-06-14	74.8329	844502372.6	0
2013-06-15	74.8098	844585809.6	0
2013-06-16	74.8707	845589685.8	0
2013-06-17	76.3907	863111782.6	0
2013-06-18	80.3631	908287865.1	0
2013-06-19	80.84	913964914.4	0
2013-06-20	83.571	945129510.3	0
2013-06-21	82.8054	936783700.4	0
2013-06-22	82.3009	931419860.7	0
2013-06-23	82.1938	930579710.2	0
2013-06-24	77.8076	881229425.7	0
2013-06-25	78.7549	892259546.4	0
2013-06-26	79.4311	900242300.8	0
2013-06-27	78.1492	886034138.8	0
2013-06-28	72.6188	823638798.7	0
2013-06-29	72.9441	827638347.6	0
2013-06-30	74.9331	850516911.6	0
2013-07-01	65.0205	738259012.1	0
2013-07-02	67.1281	762462776.5	0
2013-07-03	59.1872	672496803.6	0
2013-07-04	59.7792	679501199.5	0
2013-07-05	51.2984	583320518.7	0
2013-07-06	52.057	592179608.9	0
2013-07-07	56.5087	643084546	0
2013-07-08	58.1136	661620430.4	0
2013-07-09	57.7136	657344918.5	0
2013-07-10	65.9978	752013582	0
2013-07-11	70.2041	800268821.4	0
2013-07-12	67.6164	771085592.5	0
2013-07-13	69.9784	798264602.3	0
2013-07-14	69.1701	789338054.7	0
2013-07-15	71.3026	813967308.3	0
2013-07-16	71.0398	811276292.3	0
2013-07-17	68.9509	787689910.3	0
2013-07-18	65.1081	744087920.8	0
2013-07-19	65.4085	747787581.7	0
2013-07-20	65.2057	745759220.8	0
2013-07-21	65.0437	744194241.4	0
2013-07-22	65.5021	749777975.6	0
2013-07-23	65.9892	755620882.6	0
2013-07-24	66.2494	758825596.3	0
2013-07-25	67.8216	777106674.6	0
2013-07-26	68.4316	784357867.1	0
2013-07-27	67.098	769333925.7	0
2013-07-28	69.3614	795611673	0
2013-07-29	70.2551	806143901.4	0
2013-07-30	72.6135	833521289.5	0
2013-07-31	73.8145	847711553.1	0
2013-08-01	72.5204	833190502	0
2013-08-02	73.5564	845416805.2	0
2013-08-03	72.8642	837818074.1	0
2013-08-04	72.7376	836664244	0
2013-08-05	72.9734	839706738.1	0
2013-08-06	73.2315	843030043.4	0
2013-08-07	72.8867	839202886.5	0
2013-08-08	71.0947	819238446.8	0
2013-08-09	69.8062	804748560.6	0
2013-08-10	69.8827	805992120.5	0
2013-08-11	70.5836	814448279.3	0
2013-08-12	71.2942	823068368	0
2013-08-13	73.6152	850202189.2	0
2013-08-14	73.8297	852984055.7	0
2013-08-15	73.5616	850191869.8	0
2013-08-16	73.7209	852344458.6	0
2013-08-17	74.6914	863923680.3	0
2013-08-18	74.1534	858054945.1	0
2013-08-19	76.7487	888444870.2	0
2013-08-20	78.7578	912048795.7	0
2013-08-21	83.1088	962859080.3	0
2013-08-22	82.1467	952143916.9	0
2013-08-23	80.5138	933636012	0
2013-08-24	81.2438	942478857.4	0
2013-08-25	83.5453	969501433.9	0
2013-08-26	83.8631	973508023.7	0
2013-08-27	87.8372	1020029249	0
2013-08-28	88.1179	1023656833	0
2013-08-29	88.7382	1031297613	0
2013-08-30	93.1854	1083441020	0
2013-08-31	97.9458	1139293302	0
2013-09-01	97.0904	1129894384	0
2013-09-02	96.4906	1123483476	0
2013-09-03	96.8493	1128090961	0
2013-09-04	91.3508	1064465197	0
2013-09-05	91.8866	1071083044	0
2013-09-06	88.3304	1030062752	0
2013-09-07	90.3363	1053804558	0
2013-09-08	88.4926	1032633424	0
2013-09-09	90.6332	1058054243	0
2013-09-10	91.5685	1069401041	0
2013-09-11	94.3032	1101791437	0
2013-09-12	94.5686	1105395816	0
2013-09-13	95.1639	1112844268	0
2013-09-14	93.311	1091685046	0
2013-09-15	93.3932	1093097361	0
2013-09-16	93.749	1097657823	0
2013-09-17	94.3131	1104675194	0
2013-09-18	93.6891	1097708340	0
2013-09-19	91.7398	1075323478	0
2013-09-20	90.8565	1065387861	0
2013-09-21	90.6824	1063763496	0
2013-09-22	90.6417	1063759661	0
2013-09-23	90.538	1063040610	0
2013-09-24	90.9276	1068094692	0
2013-09-25	91.2983	1072926209	0
2013-09-26	91.4989	1075677081	0
2013-09-27	91.329	1074088404	0
2013-09-28	92.2534	1085345106	0
2013-09-29	92.6963	1090949707	0
2013-09-30	91.0223	1071623742	0
2013-10-01	92.7858	1092849710	0
2013-10-02	73.5603	866718717.7	0
2013-10-03	85.8838	1012396087	0
2013-10-04	89.4046	1054290335	0
2013-10-05	89.3587	1054215965	0
2013-10-06	89.7261	1059007997	0
2013-10-07	90.7575	1071532962	0
2013-10-08	91.5999	1081840619	0
2013-10-09	93.0477	1099356250	0
2013-10-10	92.9543	1098722150	0
2013-10-11	92.6268	1095258650	0
2013-10-12	93.4094	1104958474	0
2013-10-13	96.2078	1138616908	0
2013-10-14	98.1013	1161642019	0
2013-10-15	102.4608	1213914574	0
2013-10-16	101.5506	1203704650	0
2013-10-17	104.4686	1238752095	0
2013-10-18	109.2936	1296427021	0
2013-10-19	116.7808	1385899064	0
2013-10-20	119.1726	1414927342	0
2013-10-21	127.3619	1512798280	0
2013-10-22	133.6403	1588204712	0
2013-10-23	145.6692	1731930311	0
2013-10-24	132.7345	1578837057	0
2013-10-25	129.0098	1535310152	0
2013-10-26	127.4308	1517152876	0
2013-10-27	134.468	1601540774	0
2013-10-28	136.2248	1623064002	0
2013-10-29	144.1237	1717738318	0
2013-10-30	141.6624	1689104543	0
2013-10-31	145.6438	1737373967	0
2013-11-01	146.5737	1749170228	0
2013-11-02	148.8996	1777745827	0
2013-11-03	153.313	1831208800	0
2013-11-04	166.652	1991328914	0
2013-11-05	177.6113	2123041152	0
2013-11-06	187.7112	2244542595	0
2013-11-07	211.141	2525483894	0
2013-11-08	242.1997	2897792256	0
2013-11-09	251.4581	3009456827	0
2013-11-10	233.4401	2794809073	0
2013-11-11	248.092	2971416491	0
2013-11-12	260.0397	3115776182	0
2013-11-13	291.5621	3494758088	0
2013-11-14	305.2046	3659654948	0
2013-11-15	303.1776	3636577415	0
2013-11-16	317.7563	3813019992	0
2013-11-17	352.9489	4236992717	0
2013-11-18	499.3801	5996868354	0
2013-11-19	400.29	4808473618	0
2013-11-20	426.1276	5120594265	0
2013-11-21	516.2023	6204919411	0
2013-11-22	551.3231	6628474932	0
2013-11-23	572.9054	6890118406	0
2013-11-24	554.4268	6670073199	0
2013-11-25	575.9612	6931822633	0
2013-11-26	662.6825	7978448794	0
2013-11-27	698.6103	8413783009	0
2013-11-28	762.8329	9190515425	0
2013-11-29	824.3691	9936347464	0
2013-11-30	827.6007	9978381640	0
2013-12-01	696.7701	8404423527	0
2013-12-02	766.8847	9253633405	0
2013-12-03	786.3031	9491445063	0
2013-12-04	844.117	10193177039	0
2013-12-05	762.1123	9206164162	0
2013-12-06	608.5639	7354281734	0
2013-12-07	506.7408	6126458267	0
2013-12-08	579.997	7014628718	0
2013-12-09	653.7386	7909812130	0
2013-12-10	719.451	8708486712	0
2013-12-11	640.7339	7758358465	0
2013-12-12	636.8987	7714546961	0
2013-12-13	653.6786	7920607254	0
2013-12-14	631.3091	7652413256	0
2013-12-15	640.3257	7764861577	0
2013-12-16	517.7696	6281114795	0
2013-12-17	496.597	6026688777	0
2013-12-18	381.7649	4635112636	0
2013-12-19	511.2503	6209991238	0
2013-12-20	455.4998	5535165244	0
2013-12-21	445.3431	5413568456	0
2013-12-22	451.9255	5495357589	0
2013-12-23	491.3922	5977331575	0
2013-12-24	488.1119	5939565250	0
2013-12-25	502.3711	6115187570	0
2013-12-26	558.9192	6805861288	0
2013-12-27	543.047	6615099879	46505744.27
2013-12-28	531.3618	6474909214	20225421.96
2013-12-29	541.1832	6596712028	20127259.28
2013-12-30	547.0843	6668916586	17780383.62
2013-12-31	550.8385	6714680002	15977132.11
2014-01-01	560.0829	6827368545	17106259.79
2014-01-02	591.3929	7209035096	12889797.64
2014-01-03	610.7823	7445390429	40082611.56
2014-01-04	632.1224	7705524646	27055961.32
2014-01-05	691.5317	8429719558	46944969.54
2014-01-06	697.9619	8508103214	66029470.65
2014-01-07	595.3613	7280971018	57820351.32
2014-01-08	633.4166	7749472051	58980687.35
2014-01-09	632.8164	7745403789	43617305.52
2014-01-10	647.2257	7924777096	22314105
2014-01-11	681.0399	8342381229	36317942.24
2014-01-12	638.8237	7828481002	29583550.33
2014-01-13	627.6869	7694798015	32057964.94
2014-01-14	622.952	7639182507	17445629.34
2014-01-15	642.9534	7887398687	21371303.54
2014-01-16	622.3077	7637115671	13901779.82
2014-01-17	611.6701	7508923315	29545870.52
2014-01-18	623.2049	7653298935	13393489.4
2014-01-19	649.2958	7973823163	13613931.92
2014-01-20	642.473	7892652310	18791568.33
2014-01-21	644.7729	7924081628	19856739.34
2014-01-22	637.7454	7840697046	13181998.29
2014-01-23	623.9812	7674625570	13564594.09
2014-01-24	603.2657	7422445438	15057760.25
2014-01-25	630.1238	7755784273	24865915.49
2014-01-26	643.4107	7921962074	17094698.08
2014-01-27	595.6904	7336671889	21733555.79
2014-01-28	610.7606	7525272967	48639732.23
2014-01-29	612.9754	7554921805	25070720.12
2014-01-30	624.042	7693767015	12418448.78
2014-01-31	628.8669	7756019859	23916978.48
2014-02-01	632.4033	7802655156	11183356.39
2014-02-02	633.5225	7819457351	14654463.63
2014-02-03	626.0828	7730619981	9821136.076
2014-02-04	623.0605	7695918684	11096010.16
2014-02-05	606.5312	7494587610	11464762.35
2014-02-06	576.5257	7126131502	33973610.83
2014-02-07	515.9869	6380049022	47021319.94
2014-02-08	496.4562	6140703972	61518650.83
2014-02-09	500.7082	6195362700	25974810.61
2014-02-10	498.1905	6165929451	27831486.51
2014-02-11	490.8495	6077183117	85741086.42
2014-02-12	476.9315	5907213942	48016606.89
2014-02-13	437.464	5420386755	12823155.53
2014-02-14	479.5318	5943784673	69916577.74
2014-02-15	471.344	5844477062	41968569.28
2014-02-16	445.6487	5528015875	17499906.08
2014-02-17	453.4532	5626821404	34100785.56
2014-02-18	451.4878	5604239051	15940081.58
2014-02-19	449.7534	5584914039	9615245.195
2014-02-20	402.5302	5000300587	24226368.44
2014-02-21	414.1531	5146411374	39840426.65
2014-02-22	440.1442	5471091438	16706611.65
2014-02-23	440.0676	5472141591	31498984.43
2014-02-24	397.0689	4939259168	32763265.63
2014-02-25	389.0128	4840768305	88328667.11
2014-02-26	421.7003	5249378047	55785095.32
2014-02-27	420.6228	5238026244	27419974.74
2014-02-28	394.0981	4909496786	17126452.87
2014-03-01	408.4486	5089810751	16702121.09
2014-03-02	406.697	5069508607	8073734.209
2014-03-03	481.3243	6001500333	27155929.34
2014-03-04	482.9142	6023111141	61615988.61
2014-03-05	481.7873	6011151740	19723167.59
2014-03-06	475.2216	5931157626	12095480.58
2014-03-07	451.0366	5631225779	21779191.93
2014-03-08	443.4182	5538038352	15512408.58
2014-03-09	456.3321	5701185091	11110438.87
2014-03-10	450.9952	5636357612	11925739.9
2014-03-11	453.8798	5674303136	9119549.87
2014-03-12	454.137	5679448676	14808580.04
2014-03-13	460.1272	5756340814	9264467.445
2014-03-14	450.4924	5637405582	8542235.072
2014-03-15	455.4963	5701982395	4257445.184
2014-03-16	453.4727	5678453170	3482163.236
2014-03-17	446.1334	5588556955	9564574.211
2014-03-18	440.469	5519164664	16693362.54
2014-03-19	440.4678	5520867452	10983996.07
2014-03-20	425.714	5337793704	14415402.11
2014-03-21	413.7972	5190165175	27041575.21
2014-03-22	409.1966	5134251120	13112271.29
2014-03-23	407.0357	5109305448	7371790.966
2014-03-24	423.7174	5320799472	12743600.12
2014-03-25	421.1522	5290113841	13471882.07
2014-03-26	420.0045	5276989038	12636023.98
2014-03-27	347.9366	4372397474	13679086.61
2014-03-28	365.3441	4592722414	57719407.67
2014-03-29	358.6131	4510034895	19141353.14
2014-03-30	335.7251	4223656766	12764809.28
2014-03-31	332.8924	4189409242	41366738.18
2014-04-01	347.0832		
2014-04-02	317.8218		
2014-04-03	325.91		
2014-04-04	327.5489		
2014-04-05	339.2062		
2014-04-06	336.2522		
2014-04-07	324.6992	4096502517	6952833.551
2014-04-08	326.5345		
2014-04-09	317.7818		
2014-04-10	259.827		
2014-04-11	302.5334		
2014-04-12	302.9619		
2014-04-13	299.5209		
2014-04-14	331.1347		
2014-04-15	376.5292		
2014-04-16	383.0179		
2014-04-17	357.8976		
2014-04-18	346.1906		
2014-04-19	363.0771		
2014-04-20	359.9581		
2014-04-21	357.4785		
2014-04-22	350.8942		
2014-04-23	352.8501		6088275.884
2014-04-24	357.3473		6877094.815
2014-04-25	331.647		31850341.56
2014-04-26	328.0307		8672775.969
2014-04-27	316.4343		7052489.123
2014-04-28	315.4239		15002840.5
2014-04-29	320.9284		10868672.5
2014-04-30	320.9023		9414220.318
2014-05-01	328.1327		8618875.576
2014-05-02	319.6969		5886647.096
2014-05-03	312.8873		6810153.462
2014-05-04	312.7533		3769264.706
2014-05-05	309.3168		6176412.507
2014-05-06	306.4251		7770961.574
2014-05-07	315.7926		11760963.98
2014-05-08	316.0624		6136387.684
2014-05-09	325.239		6410431.872
2014-05-10	328.9309		4019574.914
2014-05-11	317.0608		8374059.063
2014-05-12	319.2314		4290964.338
2014-05-13	319.1128		4100675.998
2014-05-14	323.9424		4932882.239
2014-05-15	323.972		4535932.07
2014-05-16	325.0239		3864511.45
2014-05-17	325.5795		1929358.966
2014-05-18	324.2962		5715204.652
2014-05-19	323.7992		8533072.957
2014-05-20	352.8743		43370831.91
2014-05-21	357.1235		14705120.89
2014-05-22	382.6946		21059148.73
2014-05-23	384.7827		22195458.84
2014-05-24	383.7742		7509842.82
2014-05-25	417.4607		32086096.41
2014-05-26	424.8082		19183514.34
2014-05-27	417.6262		24244073.96
2014-05-28	419.8297		11561089.22
2014-05-29	415.6168		10560627.56
2014-05-30	455.603		31005740.14
2014-05-31	455.1324		13684315.21
2014-06-01	469.5503		39289378.88
2014-06-02	482.7147		30263885.33
2014-06-03	489.7262		27459015.2
2014-06-04	471.4551		32148841.38
2014-06-05	481.6548		18157931.87
2014-06-06	475.4471		10285787.34
2014-06-07	477.6918		9495183.712
2014-06-08	476.3651		4998345.758
2014-06-09	473.7061	6098954195	11156731.54
2014-06-10	479.1401	6171060961	10112389.45
2014-06-11	465.5454	5997633027	15300188.49
2014-06-12	418.5315	5393709610	30278669.25
2014-06-13	439.2353	5662379908	28030488.58
2014-06-14	420.9868	5428972100	24928627.14
2014-06-15	431.0577	5560913741	14317266.55
2014-06-16	436.5474	5633753334	19011009.58
2014-06-17	448.2049	5786280439	10382668.55
2014-06-18	444.7696	5743676780	11009617.99
2014-06-19	436.0757	5633193187	8279596.359
2014-06-20	433.9006	5607188979	10956778.62
2014-06-21	434.7747	5620506457	6106998.52
2014-06-22	437.7626	5660861398	7321823.907
2014-06-23	430.8946	5574214131	8269775.069
2014-06-24	428.0937	5539971274	8536225.657
2014-06-25	411.9293	5332744034	13379933.59
2014-06-26	425.7794	5513843230	9354635.573
2014-06-27	438.3136	5678243110	14584952.91
2014-06-28	435.844	5648298526	9982033.183
2014-06-29	438.5836	5685567534	6506448.144
2014-06-30	465.755	6039340290	34335951.89
2014-07-01	470.7422	6105538103	28142509.3
2014-07-02	474.5741	6156875222	19032626.51
2014-07-03	470.4574	6105102157	13621848.84
2014-07-04	461.3052	5988248932	16490411.84
2014-07-05	461.6362	5994276812	6835046.661
2014-07-06	464.3142	6030686947	8231949.933
2014-07-07	455.2904	5915189788	13615395.23
2014-07-08	455.5074	5919728620	6809930.754
2014-07-09	454.7265	5909943903	6841091.9
2014-07-10	452.0572	5875251811	11030263.98
2014-07-11	463.6025	6025302612	11638530.69
2014-07-12	465.6495452	6051907444	9750008.713
2014-07-13	461.2305697	5994475345	8405580.391
2014-07-14	453.8625785	5898715773	1942648983
2014-07-15	456.176	5928782619	7942325.814
2014-07-16	454.0595	5901275104	10113375.23
2014-07-17	460.5779	5985992793	10823146.45
2014-07-18	463.612	6043228781	10415443.11
2014-07-19	460.7655	6008197814	5622300.233
2014-07-20	456.4958	5954257318	3507376.953
2014-07-21	458.4033	5980879536	6082460.307
2014-07-22	459.6493	5998837049	5716658.025
2014-07-23	459.0923	5993220430	6718412.787
2014-07-24	445.5331	5817771220	18349473.72
2014-07-25	446.6522	5833590389	15077151.99
2014-07-26	442.1278	5776664984	8520851.139
2014-07-27	439.5376	5744492709	6923963.976
2014-07-28	435.5364	5693778246	17203230.56
2014-07-29	433.7758	5672442759	8791914.84
2014-07-30	418.6245	5476079413	13733865.28
2014-07-31	435.5809875	5699511884	17367077.67
2014-08-01	442.2970152	5789181403	17075619.64
2014-08-02	438.0783978	5735749511	6896717.9
2014-08-03	436.2022389	5712853482	6837896.416
2014-08-04	436.8901528	5723282846	8438735.677
2014-08-05	435.5323469	5706998108	9756378.497
2014-08-06	435.91	5713679427	9542770.817
2014-08-07	439.5162931	5762728865	8938980.131
2014-08-08	440.5945601	5778562879	9154462.958
2014-08-09	438.5102248	5753276075	5916473.278
2014-08-10	439.1041768	5762902015	6345715.468
2014-08-11	428.3717	5624070631	12247683.85
2014-08-12	424.2778044	5572178295	11833479.47
2014-08-13	406.815	5344318485	27420438.78
2014-08-14	376.9832	4954087024	34625885.47
2014-08-15	367.63901	4832476922	23243024.95
2014-08-16	388.848	5113166497	20852179.67
2014-08-17	368.8615	4851930399	21318519.3
2014-08-18	344.177	4528913285	45471397.89
2014-08-19	363.4769	4784591825	33913612.87
2014-08-20	387.8003	5106399230	41573157.35
2014-08-21	388.4215	5116152050	35490279.79
2014-08-22	389.5314	5132309914	25796234.33
2014-08-23	374.9809	4942135768	18113139.5
2014-08-24	385.1619	5077724134	14030847.31
2014-08-25	379.4004	5003058225	11932668.47
2014-08-26	387.7934	5115421519	16167420
2014-08-27	386.9004	5105257176	16300785.64
2014-08-28	384.5789	5076268419	14010463.51
2014-08-29	387.0231	5110204635	12188706.52
2014-08-30	381.8155	5043095487	8182017.448
2014-08-31	365.6439	4831243710	33026826.56
2014-09-01	362.4116	4789840092	14733302.6
2014-09-02	361.4503	4778400075	16053683.42
2014-09-03	361.0042	4774081993	10823947.15
2014-09-04	378.4687	5006525889	18243202.21
2014-09-05	370.7924	4906343576	10854718.86
2014-09-06	372.4306	4929649705	7548772.813
2014-09-07	371.0059	4912238693	5981651.142
2014-09-08	365.2821	4837814397	21413425.9
2014-09-09	364.6609	4830881739	15628779.81
2014-09-10	369.2383	4892998256	16091180.7
2014-09-11	368.6381	4886583710	11281905.75
2014-09-12	365.431	4845478023	10334369.26
2014-09-13	367.2064	4870689951	10806101.14
2014-09-14	366.1847	4858099178	8845214.644
2014-09-15	365.6418	4852807111	9834956.594
2014-09-16	357.1972	4742248256	13093453.11
2014-09-17	353.9828	4701227868	18048100.02
2014-09-18	327.7892	4354827027	37408162.66
2014-09-19	306.5092	4073384664	37229463.93
2014-09-20	318.3946	4232785572	37293573.13
2014-09-21	309.0222	4109423569	25589924.22
2014-09-22	309.9989	4123706117	18854137.73
2014-09-23	337.599	4492142934	44713294.35
2014-09-24	329.3846	4384092557	25580575.56
2014-09-25	319.8723	4258899754	24096423.26
2014-09-26	317.633	4230172767	18691137.12
2014-09-27	313.7995	4180130984	13165706.68
2014-09-28	296.657	3952776531	23279387.81
2014-09-29	294.0182	3918579014	29685115.98
2014-09-30	306.5378	4086639334	27317296.25
2014-10-01	301.8391	4025160226	20618980.53
2014-10-02	293.4761	3914641013	15680273.21
2014-10-03	284.6969	3798596858	23243262.16
2014-10-04	262.0086	3496884679	35936316.07
2014-10-05	259.9349	3470293374	65409231.97
2014-10-06	259.795	3469471297	60060813.84
2014-10-07	261.946	3499100863	34685182.78
2014-10-08	277.6341	3709663554	39892303.71
2014-10-09	282.5786	3776740698	63105277.08
2014-10-10	282.8867	3781968870	33265587.2
2014-10-11	284.7667	3808113887	25558220.96
2014-10-12	295.9048	3958177955	24309532.98
2014-10-13	303.8719	4065912377	43523714.03
2014-10-14	314.9596	4215332673	56475370.56
2014-10-15	305.8929	4095110609	38419103.2
2014-10-16	296.3983	3969128915	38235670.52
2014-10-17	298.0338	3992050988	29830328.1
2014-10-18	304.9562	4086031885	34326413.25
2014-10-19	303.333	4065299199	25767502.08
2014-10-20	296.7511	3978082033	25150354.82
2014-10-21	300.8437	4034118469	26114759.19
2014-10-22	300.0464	4024627379	17617318.77
2014-10-23	281.5825	3777992402	38224950.45
2014-10-24	279.6444	3753121475	25769502.75
2014-10-25	273.890964	3676917719	27701208.94
2014-10-26	276.2912	3710058955	21790227.09
2014-10-27	274.2989	3684417112	31756067.28
2014-10-28	276.0514	3708902387	20821624.18
2014-10-29	263.6196	3542849709	34323532.9
2014-10-30	272.5111	3663537037	47461893.3
2014-10-31	268.7324799	3613981573	24370638.29
2014-11-01	258.6685	3479705663	30794959.25
2014-11-02	258.8971	3483771157	22943301.19
2014-11-03	259.463	3492475765	32651440.25
2014-11-04	261.38	3519370613	27949260.09
2014-11-05	270.2151	3639243456	35566419.8
2014-11-06	281.009	3785697046	34846435.68
2014-11-07	273.9715	3691902948	32327140.17
2014-11-08	276.5776	3728100101	24278628.25
2014-11-09	291.5803033	3931413677	41291918.25
2014-11-10	293.0658	3952534485	50171328.46
2014-11-11	293.5611	3960153917	36623800.62
2014-11-12	336.4039	4539333305	188558293.3
2014-11-13	333.1301	4496340242	272193850.9
2014-11-14	315.5743	4260584403	210385503
2014-11-15	301.4361	4070781492	79231701.78
2014-11-16	309.6555	4182958098	76475598.77
2014-11-17	309.1463	4177200263	122746172.2
2014-11-18	299.1138	4042777254	87324544.72
2014-11-19	300.2981	4059842626	67240701.67
2014-11-20	283.5785284	3834754455	74784817.7
2014-11-21	281.9612882	3813787238	81205376.66
2014-11-22	283.7089	3838538861	55568655.15
2014-11-23	296.4814	4012393967	57443202.49
2014-11-24	303.6254	4110207402	93921818.12
2014-11-25	300.8209	4073227794	92647961.89
2014-11-26	292.4577	3960981286	73786631.45
2014-11-27	295.618	4004788779	56944813.52
2014-11-28	302.7551	4102641929	73292508.53
2014-11-29	301.3118	4084288982	81122765.39
2014-11-30	302.529	4101960458	60210516.09
2014-12-01	304.2481	4126265976	51407658.33
2014-12-02	307.67	4173828145	53923174.61
2014-12-03	303.249	4114755356	60611144.54
2014-12-04	297.1417	4032955723	50546975.7
2014-12-05	305.4699	4147189187	46957225.47
2014-12-06	303.2721	4118366882	39305015.49
2014-12-07	303.9091	4127982110	31258997.26
2014-12-08	293.4558	3987191291	54068997.04
2014-12-09	283.5784	3853958066	71858535.82
2014-12-10	278.774397	3789707939	47962382.73
2014-12-11	279.6274	3802296488	95519740.02
2014-12-12	282.0964	3836807241	40687634.48
2014-12-13	278.825	3793421096	31081395.42
2014-12-14	280.8137	3821390053	35572907.56
2014-12-15	276.9756	3770233414	24629502.06
2014-12-16	262.5815	3575204671	57385247.66
2014-12-17	258.4455	3519711114	61800548.98
2014-12-18	252.1261	3434505856	74048015.51
2014-12-19	259.6337	3537580562	49555310.96
2014-12-20	268.8796	3663981977	52609451.16
2014-12-21	261.4033	3562103559	47473624.88
2014-12-22	269.6128	3676406439	41785519.11
2014-12-23	274.2086	3740191594	48090814.71
2014-12-24	264.0969	3603272079	31127285.87
2014-12-25	260.3037	3552546806	61657192.18
2014-12-26	268.8986761	3670883722	76518914.14
2014-12-27	258.1096	3524576926	119683599.5
2014-12-28	259.8549	3549208663	55052725.39
2014-12-29	257.1213	3513164026	81808894.98
2014-12-30	255.0623	3486057609	58904185.25
2014-12-31	262.3083	3586062673	58710127.66
2015-01-01	259.4463	3548025445	38834782.78
2015-01-02	262.0648	3584902328	32383192.39
2015-01-03	238.7939	3267578120	98975778.01
2015-01-04	218.5517	2991491959	172120393.2
2015-01-05	228.9529	3134783040	129918850.9
2015-01-06	240.3053	3291161312	81683427.2
2015-01-07	249.9359	3423940626	93491162.67
2015-01-08	241.1556	3304531071	73393524.73
2015-01-09	244.632	3353005697	70522568.05
2015-01-10	231.8223	3178335893	78264470.75
2015-01-11	225.3083	3089911822	61775222.63
2015-01-12	226.7281552	3110154805	66730937.68
2015-01-13	188.0466	2580126283	183219853.1
2015-01-14	147.0435	2018094840	201589933.2
2015-01-15	181.0903	2486016693	221583224.7
2015-01-16	177.8099	2441618868	152238941.2
2015-01-17	172.4609	2368754773	92010327.38
2015-01-18	180.7395	2483170954	102624030.8
2015-01-19	184.8578	2540403695	90940721.12
2015-01-20	182.1826	2504200037	81619535.93
2015-01-21	192.8777	2651904429	85371206.49
2015-01-22	204.2367	2808800958	133108027.9
2015-01-23	207.8193	2858710336	112466292.1
2015-01-24	221.3808	3045950755	120403601.3
2015-01-25	227.9513	3137060092	127901533
2015-01-26	240.8514	3315367691	356681500.3
2015-01-27	230.6236	3174845196	302431051.9
2015-01-29	205.4437273	2830403368	143102486.2
2015-01-30	202.6938	2793216844	93824482.99
2015-01-31	193.1623	2662645724	81916157.06
2015-02-01	200.3275	2762195701	89282203.17
2015-02-02	211.7552	2920633596	95320847.47
2015-02-03	196.9672	2717305325	118339882.8
2015-02-04	198.8014	2743389740	73372489.35
2015-02-05	188.9357	2607978658	64579179.97
2015-02-06	196.6339	2715096312	77920066.15
2015-02-07	200.8036	2773494303	71317403.82
2015-02-08	197.034	2722069043	68044470.9
2015-02-09	194.3346	2685592430	69891051.52
2015-02-10	194.9827	2695211740	58949182.48
2015-02-11	193.2637	2672242685	57469428.51
2015-02-12	194.7331639	2693154788	45282603.49
2015-02-13	206.9353	2862644646	120332357.3
2015-02-14	227.6952	3150743715	145434762.3
2015-02-15	204.4114	2829278629	175432924.8
2015-02-16	207.8562	2877758696	113633923.5
2015-02-17	212.4634	2942357822	106442332.6
2015-02-18	205.7538	2850255953	77892163.29
2015-02-19	211.3669	2928916417	62800018.65
2015-02-20	214.4932	2973058071	70725705.15
2015-02-21	214.521	2974221041	56360086.51
2015-02-22	206.8919	2869223420	65154507.21
2015-02-23	210.0681	2914017418	54477801.33
2015-02-24	210.5597	2921521101	51801372.13
2015-02-25	208.8981	2899301952	50675781.37
2015-02-26	210.9518954	2928576605	40186728.5
